"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_I","search_clicks_P","newsletter","intercept","depVarHat","solID"
"372",2017-06-26,927931.666666667,0,-246092.777461965,0,342374.979896916,0,117443.833082341,114045.757239587,51765.8590902675,0.136527770495403,5093.46280738055,680.104348432443,806925.857457893,1192237.21298862,"1_178_1"
"373",2017-07-03,1126943.33333333,0,-234291.847913478,0,402697.951842898,0,91902.0025026013,62390.0531230251,84263.9487224106,119126.498476832,20531.9120874961,10532.3470112983,806925.857457893,1364078.72331098,"1_178_1"
"374",2017-07-10,1184220,0,-215356.086983855,0,456477.248892852,0,48887.7802840947,30710.2482495885,19582.5152557292,706.318397691592,20744.4953232671,7419.30908907232,806925.857457893,1176097.68596633,"1_178_1"
"375",2017-07-17,1315508.33333333,0,-168837.079002301,0,439171.035952687,0,94273.8512048002,96825.2294274863,130603.919952456,2.81374233662302,17557.5629864154,1959.35419751307,806925.857457893,1418482.54591929,"1_178_1"
"376",2017-07-24,1279360,0,-108755.175002066,0,492733.912903046,0,50225.1348815071,51072.7402074893,39112.2589992515,0.0111872255607984,19120.1731948608,19205.0619131212,806925.857457893,1369639.97574233,"1_178_1"
"377",2017-07-31,1455811.66666667,0,-70036.8226052307,0,511810.541628579,0,103119.509408008,129771.607796361,26287.0308667456,4.44792133779542e-05,23990.8777566741,14568.1684605012,806925.857457893,1546436.77081401,"1_178_1"
"378",2017-08-07,1553355,0,-65427.0308123958,0,568144.242918653,0,55248.4912225731,117313.724272295,82084.2874226607,1.76844593952895e-07,53599.7934491032,11577.5659126551,806925.857457893,1629466.93184361,"1_178_1"
"379",2017-08-14,1374855,0,-66719.9592968197,0,485163.831309367,0,199958.458873997,64633.323242346,18877.0945095907,7.03115186430739e-10,280.164901498372,33529.1413199987,806925.857457893,1542647.91231787,"1_178_1"
"380",2017-08-21,1970110,0,-35510.0736930743,0,725177.303726546,0,114204.331690817,31953.5370265614,90279.3440610512,3081.22385094716,1.22394654630553,39876.5377407751,806925.857457893,1775989.28580806,"1_178_1"
"381",2017-08-28,2336431.66666667,0,32251.3129099873,0,809991.104401648,0,384101.423690872,14851.4045387135,21608.7487842144,2202.00913598192,76560.99142774,85275.4233155932,806925.857457893,2233768.27566264,"1_178_1"
"382",2017-09-04,2002065,0,101231.291570992,0,771768.287473831,0,250867.024931058,6692.94128790514,3854.45919180264,8.80859210991438,43676.1343372221,53276.8656183941,806925.857457893,2038301.67046121,"1_178_1"
"383",2017-09-11,2027418.33333333,0,136818.923289039,0,680597.189703367,0,294658.392788481,110968.98842361,51549.8151787342,272.173307654842,43461.0211630313,6947.45566671472,806925.857457893,2132199.81697853,"1_178_1"
"384",2017-09-18,1886570,0,141894.260109459,0,726771.047684748,0,179905.354606598,60306.7363762155,10344.2389125314,1.08294705336993,60765.2030655916,23353.6299895396,806925.857457893,2010267.41114963,"1_178_1"
"385",2017-09-25,2529721.66666667,0,147814.538235166,0,856282.589538068,0,342356.887869168,113557.658429455,1771.1353801293,13304.7748540979,107368.264049042,51077.6613307816,806925.857457893,2440459.3671438,"1_178_1"
"386",2017-10-02,2357930,0,174404.932893961,24607.5328803881,901161.855530201,0,418622.526706216,94224.3749578844,294.268850035943,54.9189975185651,106488.473510381,74715.2176721173,806925.857457893,2601499.9594566,"1_178_1"
"387",2017-10-09,3003391.66666667,0,210123.102445439,0,941452.391455482,0,363787.205746584,157933.350730598,114578.647867271,69257.0293746168,70749.2452159415,38167.5699120728,806925.857457893,2772974.4002059,"1_178_1"
"388",2017-10-16,2283685,0,234710.354154532,0,880131.437448528,0,233895.291064116,95431.1336665121,31198.9835594066,56046.0075512738,108471.463374663,118553.619896615,806925.857457893,2565364.14817354,"1_178_1"
"389",2017-10-23,2584721.66666667,0,250947.146341441,0,896190.317246607,0,278674.384790986,81200.8623201719,5770.42567243156,111245.128916376,105820.550538365,109033.937218728,806925.857457893,2645808.610503,"1_178_1"
"390",2017-10-30,2565400,0,281150.479882427,-112237.16417781,959955.790007982,0,185676.872526253,41483.6142450412,972.174568254486,129153.92510747,114955.546337696,18408.5215367846,806925.857457893,2426445.61749199,"1_178_1"
"391",2017-11-06,3407085,0,331529.039422589,0,1072683.85492251,0,194985.040406947,152418.085912888,126095.940554532,51397.7471481577,130986.484680487,54239.4912072547,806925.857457893,2921261.54171325,"1_178_1"
"392",2017-11-13,2803291.66666667,0,372155.233125296,0,1080994.47918479,0,110987.524319291,90904.3396336431,36730.8915892514,202938.152262869,957.774264448954,44752.0927033675,806925.857457893,2747346.34454085,"1_178_1"
"393",2017-11-20,3303155,0,363750.860948749,0,1116418.50932543,0,271480.411183514,105677.115901641,24743.7782168394,52962.4464915197,4.19294468849585,42583.3040284753,806925.857457893,2784546.47649875,"1_178_1"
"394",2017-11-27,3103743.33333333,0,303705.274270747,0,1153710.01498644,0,163000.702018569,56787.0654130895,82650.4452998263,32328.4825151822,174157.789470673,111574.340272505,806925.857457893,2884839.97170492,"1_178_1"
"395",2017-12-04,2793875,0,236080.349731567,0,974065.271247456,0,212315.771106893,91481.2644899095,19058.9066532387,10450.7186499531,168663.919858453,47502.8417148204,806925.857457893,2566544.90091018,"1_178_1"
"396",2017-12-11,2260396.66666667,0,209915.446263289,0,871708.847849077,0,122292.2724452,47723.6579923097,3367.77264989879,18792.2770063151,146072.298015608,100758.62440867,806925.857457893,2327557.05408826,"1_178_1"
"397",2017-12-18,2399176.66666667,0,230407.043147217,0,839711.026354029,0,293156.8666843,91822.2082566964,562.649733563578,3495.65053731188,177663.925765809,131902.839371864,806925.857457893,2575648.06730868,"1_178_1"
"398",2017-12-25,3827520,0,256344.525605488,349789.142705941,789651.890289957,0,379146.70615204,47935.1288394,103788.153689952,109604.612731497,166612.579105115,183274.184977905,806925.857457893,3193072.78155519,"1_178_1"
"399",2018-01-01,3109461.66666667,0,244633.034702695,155979.394329212,796286.269819291,0,246678.178919094,22951.3754835015,68515.2934340986,57313.1238845423,185589.45063128,245861.373145522,806925.857457893,2830733.35180713,"1_178_1"
"400",2018-01-08,2228128.33333333,0,191628.25386616,0,849890.166062419,0,145522.543440568,18658.2152872079,14796.2920604267,119444.437244337,191507.72033693,251690.563738998,806925.857457893,2590064.04949494,"1_178_1"
"401",2018-01-15,2202593.33333333,0,129407.871842138,0,734926.029729121,0,237486.926828036,8465.77196724205,105657.131267269,709.133297151128,181308.943307348,65362.4347808088,806925.857457893,2270250.10047701,"1_178_1"
"402",2018-01-22,1918293.33333333,0,88293.7493035862,0,686010.349781223,0,139199.494309685,68370.8429807892,121938.248015999,2.82497801239011,113120.266764241,22288.5430915326,806925.857457893,2046150.17668296,"1_178_1"
"403",2018-01-29,1862458.33333333,0,70265.7414687923,0,661073.277365698,0,191702.106372277,34049.3054256293,34647.0419628059,0.0112318981022277,124070.69728577,22457.030196827,806925.857457893,1945191.06876759,"1_178_1"
"404",2018-02-05,1975951.66666667,0,57053.8670299077,0,747309.696442408,0,108876.006688717,15886.4782302523,54844.8203367181,313.173357731303,173508.234294087,152953.14451333,806925.857457893,2117671.27835104,"1_178_1"
"405",2018-02-12,1827318.33333333,0,34314.0877756875,0,664295.313925871,0,112991.105408187,67297.7555599346,11158.8873608808,1.24622305754928,1624.82830972191,66459.1203711852,806925.857457893,1765068.20239242,"1_178_1"
"406",2018-02-19,1656268.33333333,0,1702.50515576101,0,622769.808419986,0,60921.9928958589,33444.4440601787,63747.8944709268,0.00495486662980121,7.12784776766006,47451.1047389,806925.857457893,1636970.74000214,"1_178_1"
"407",2018-02-26,1703790,0,-35493.9767523361,0,590910.874783835,0,111645.389733408,70848.8111026103,87220.8547969458,1.97000199102193e-05,89754.8791760435,42994.3822054871,806925.857457893,1764807.07252359,"1_178_1"
"408",2018-03-05,1488115,0,-74254.2984842558,0,573259.868689804,0,60144.3298943941,35455.8327686012,20563.585559707,7.83251716266794e-08,100467.730999343,38540.225308459,806925.857457893,1561103.13219402,"1_178_1"
"409",2018-03-12,1727330,0,-110707.293754961,0,557386.788955873,0,257057.858943307,89603.5219013921,120343.861759562,3.11412503031709e-10,68730.9418526781,15631.3418783354,806925.857457893,1804972.87899408,"1_178_1"
"410",2018-03-19,1208246.66666667,0,-137187.340646159,0,466377.110768503,0,152762.286591494,46564.2789575037,33874.8407104562,1.23814279663092e-12,60919.5861440535,19604.9428207159,806925.857457893,1449841.56280446,"1_178_1"
"411",2018-03-26,1388960,0,-150770.769334832,13061.7267290137,484305.314843809,0,176826.450385592,87011.4648737928,40722.9350627406,4.92272330084617e-15,40516.7275037119,48651.6975789405,806925.857457893,1547251.40510066,"1_178_1"
"412",2018-04-02,2408331.66666667,0,-162977.971956172,679328.81667454,414120.958274267,0,99424.8785613919,44978.4357725365,7818.37647101584,1.9572221203107e-17,60760.7359521239,21220.2509962607,806925.857457893,1971600.33820386,"1_178_1"
"413",2018-04-09,1131721.66666667,0,-191550.923089317,0,435765.972463652,0,53143.4542324237,36618.2497040475,1326.72463109715,7.78170576350503e-20,64403.4109061266,104451.423288196,806925.857457893,1311084.16959412,"1_178_1"
"414",2018-04-16,950015,0,-237537.780569202,0,365997.470639674,0,27590.9738979067,17166.18441651,220.093328980335,3944.91598038451,53642.7949458535,62367.720795935,806925.857457893,1100318.23089394,"1_178_1"
"415",2018-04-23,801298.333333333,0,-276205.845791709,0,300932.206260391,0,14101.3735016973,114095.754299697,36.3728953522073,15.8575583041558,26789.4270839966,8340.43068591684,806925.857457893,995031.433951539,"1_178_1"
"416",2018-04-30,779838.333333334,0,-279895.68154097,234312.825414002,294545.906791831,0,7148.19944306649,62424.1350198906,6.00723610425407,281842.986849853,13309.6729493826,6988.76220335694,806925.857457893,1427608.67182441,"1_178_1"
"417",2018-05-07,889546.666666667,0,-251324.985681577,-47851.091288839,339411.191560232,0,3608.35026274073,78567.8139286993,0.992033257568045,5079.87909731591,34973.7035923118,639.280006880328,806925.857457893,970030.990968915,"1_178_1"
"418",2018-05-14,862850,0,-226769.215057255,0,317991.379065513,0,1817.58800846931,39926.7384375857,66329.94328239,284542.636723408,171.066025269558,27784.5191828428,806925.857457893,1318720.51312612,"1_178_1"
"419",2018-05-21,2601601.66666667,0,-239802.831107551,218867.28320047,355985.874521467,0,13614.9061933312,50118.1055869703,14185.11496542,5308.18524987634,0.747079112820154,38398.66664146,806925.857457893,1263601.90978845,"1_178_1"
"420",2018-05-28,905008.333333334,0,-284245.829314471,0,341691.055407059,0,6899.57104676002,24095.8650076281,49068.3487927068,2711.12062172682,15871.2652172957,68352.4054346201,806925.857457893,1031369.65967122,"1_178_1"
"421",2018-06-04,910551.666666667,0,-319820.66398686,0,350746.035398974,0,3482.32311276041,11040.3652557939,9745.36691284818,10.8605507188218,40549.0305886739,70065.7424569218,806925.857457893,972744.917747723,"1_178_1"
"422",2018-06-11,923853.333333333,0,-315567.025944388,0,333430.116485308,0,72517.3359434029,4941.99807525189,57778.0152654752,0.0431816846870956,18440.7327587222,18607.2718525628,806925.857457893,997074.345075913,"1_178_1"
"423",2018-06-18,982420,0,-281047.383853592,0,377069.675457391,0,38106.984740698,34384.3858507508,11903.4365105135,0.000171685779169843,40892.1456596864,46726.0249169685,806925.857457893,1074961.126912,"1_178_1"
"424",2018-06-25,1056811.66666667,0,-249646.189087684,0,389295.042364781,0,19601.7084222505,16052.7105842744,85726.3724410682,23888.5032885709,29909.6503585763,36457.630715854,806925.857457893,1158211.28654558,"1_178_1"
"425",2018-07-02,932326.666666667,0,-236020.368951648,0,328141.863042617,0,112025.382665453,117079.817425146,20064.2020783076,101.69632145658,17272.3477084707,28267.6636585359,806925.857457893,1193858.46140623,"1_178_1"
"426",2018-07-09,1126221.66666667,0,-220540.634904699,0,410882.051807772,0,60363.7840561918,64471.7022688569,90923.6949805456,202522.947896694,32067.8216089325,27610.1328800898,806925.857457893,1475227.35805228,"1_178_1"
"427",2018-07-16,1140006.66666667,0,-179030.940610171,0,414815.74421066,0,92423.6719801386,78969.2815261504,21833.0118122579,1830.25875471331,39373.349832159,14285.8853542468,806925.857457893,1291426.12031805,"1_178_1"
"428",2018-07-23,1479303.33333333,0,-118881.576668379,0,532225.0925822,0,109219.634069651,40163.0572305756,56814.2363576761,7.31393172174176,43509.5794873997,42771.3156945742,806925.857457893,1512754.51014331,"1_178_1"
"429",2018-07-30,1647193.33333333,0,-74247.0369730709,0,634882.401159088,0,58745.9267926117,18952.0932702939,11656.7391555831,0.029079998239679,116375.202694415,16729.37937378,806925.857457893,1590020.59201059,"1_178_1"
"430",2018-08-06,2009478.33333333,0,-64583.615666118,0,698520.078602709,0,114475.236843445,88860.5685173974,69209.3473947466,0.000115618971272619,125990.613242168,161005.331736792,806925.857457893,2000403.41824465,"1_178_1"
"431",2018-08-13,1523443.33333333,0,-68017.4728171849,0,581815.915424884,0,61781.2070686731,46108.0144165685,14992.9164590031,57672.3754441166,898.116335944504,68372.9553950597,806925.857457893,1570549.88518496,"1_178_1"
"432",2018-08-20,1420118.33333333,0,-44291.1403129641,0,486294.115032932,0,278035.559751797,97861.6333134771,2610.29204324459,272.808685888023,3.93105042186792,47867.4818695968,806925.857457893,1675580.53889229,"1_178_1"
"433",2018-08-27,1673551.66666667,0,18756.0601650168,0,640323.177042497,0,167724.418820238,51730.8937109517,434.953512958894,35228.7138608946,106480.151017882,134511.46744932,806925.857457893,1962115.69303765,"1_178_1"
"434",2018-09-03,2061091.66666667,0,90745.4856580999,0,739200.355582947,0,150780.129362279,80942.7455156298,13169.3359207775,155.183837843439,164110.122281297,220464.470928021,806925.857457893,2266493.68654479,"1_178_1"
"435",2018-09-10,2144110,0,133348.718431638,0,824735.980263478,0,83323.2220260732,41330.2646973076,11153.7325676019,0.617259231399867,166375.565640271,170800.551643425,806925.857457893,2237994.50998692,"1_178_1"
"436",2018-09-17,2058653.33333333,0,141916.030633191,0,755829.345776862,0,44084.1287899107,65700.2531614586,82408.3538657838,28077.6341929652,173442.353604331,237445.768479484,806925.857457893,2335829.72596188,"1_178_1"
"437",2018-09-24,2208345,0,145391.927963421,0,841583.354861149,0,30912.7956327542,60130.3154010435,18981.0423400279,121.031248992594,180294.785554265,34093.7532781756,806925.857457893,2118434.86373772,"1_178_1"
"438",2018-10-01,2603008.33333333,0,168319.500358737,24607.5328803881,911089.79540062,0,423966.296156692,55911.2010646408,36523.4653577497,829.362410751033,199243.907528722,86069.1392849328,806925.857457893,2713486.05790113,"1_178_1"
"439",2018-10-08,2313193.33333333,0,204155.507585174,0,879392.281347562,0,285785.134985631,27179.486027066,37411.6984147575,4676.48962439379,207409.187763272,60190.5570557001,806925.857457893,2513126.20026145,"1_178_1"
"440",2018-10-15,2813106.66666667,0,231416.686305887,0,966451.397225722,0,298414.036215025,74180.6858969158,21287.0519494069,23931.058112541,174715.998461397,142161.236659311,806925.857457893,2739484.0082841,"1_178_1"
"441",2018-10-22,2665110,0,247685.319365188,0,1028231.07402787,0,182698.409893525,37368.8677400132,3792.55018091364,101.89032132817,182041.686261957,161568.644454775,806925.857457893,2650414.29970346,"1_178_1"
