order_id,order_date,gross,returns,net_cash,last_click_channel
ORD-003999,2024-03-11,72.12,0.0,72.12,Meta
ORD-004000,2024-03-11,45.23,0.0,45.23,Meta
ORD-004001,2024-03-11,66.95,0.0,66.95,Meta
ORD-004002,2024-03-11,62.59,0.0,62.59,Meta
ORD-004003,2024-03-11,74.94,0.0,74.94,Meta
ORD-004004,2024-03-11,66.62,0.0,66.62,Email
ORD-004005,2024-03-11,56.95,0.0,56.95,Meta
ORD-004006,2024-03-11,36.86,0.0,36.86,Email
ORD-004007,2024-03-11,55.38,0.0,55.38,Google
ORD-004008,2024-03-11,87.01,0.0,87.01,Meta
ORD-004009,2024-03-11,95.52,0.0,95.52,Google
ORD-004010,2024-03-11,84.55,0.0,84.55,Email
ORD-004011,2024-03-11,47.72,0.0,47.72,Google
ORD-004012,2024-03-11,63.07,0.0,63.07,Direct
ORD-004013,2024-03-11,39.57,0.0,39.57,Email
ORD-004014,2024-03-11,63.54,0.0,63.54,Google
ORD-004015,2024-03-11,52.81,0.0,52.81,Meta
ORD-004016,2024-03-11,94.15,0.0,94.15,TikTok
ORD-004017,2024-03-11,68.3,21.19,47.11,Google
ORD-004018,2024-03-11,71.54,0.0,71.54,Meta
ORD-004019,2024-03-11,37.18,0.0,37.18,Microsoft
ORD-004020,2024-03-11,51.14,0.0,51.14,Meta
ORD-004021,2024-03-11,62.53,48.71,13.82,Email
ORD-004022,2024-03-11,87.52,0.0,87.52,Meta
ORD-004023,2024-03-11,94.48,0.0,94.48,Google
ORD-004024,2024-03-11,52.82,32.05,20.77,Google
ORD-004025,2024-03-11,96.38,63.54,32.84,Meta
ORD-004026,2024-03-11,64.28,0.0,64.28,TikTok
ORD-004027,2024-03-11,66.98,0.0,66.98,Meta
ORD-004028,2024-03-11,55.04,0.0,55.04,TikTok
ORD-004029,2024-03-11,42.02,0.0,42.02,TikTok
ORD-004030,2024-03-11,58.21,0.0,58.21,Meta
ORD-004031,2024-03-11,37.7,0.0,37.7,Meta
ORD-004032,2024-03-12,77.4,0.0,77.4,Direct
ORD-004033,2024-03-12,65.67,0.0,65.67,Meta
ORD-004034,2024-03-12,63.93,52.94,10.99,Google
ORD-004035,2024-03-12,50.6,30.44,20.16,Google
ORD-004036,2024-03-12,45.41,0.0,45.41,Direct
ORD-004037,2024-03-12,60.26,0.0,60.26,Google
ORD-004038,2024-03-12,53.5,0.0,53.5,Email
ORD-004039,2024-03-12,98.72,0.0,98.72,Meta
ORD-004040,2024-03-12,83.02,0.0,83.02,Meta
ORD-004041,2024-03-12,83.05,0.0,83.05,Direct
ORD-004042,2024-03-12,75.72,0.0,75.72,Meta
ORD-004043,2024-03-12,73.3,0.0,73.3,Meta
ORD-004044,2024-03-12,58.91,0.0,58.91,Meta
ORD-004045,2024-03-12,65.19,0.0,65.19,Google
ORD-004046,2024-03-12,75.58,0.0,75.58,Email
ORD-004047,2024-03-12,42.1,0.0,42.1,Google
ORD-004048,2024-03-12,26.24,0.0,26.24,Microsoft
ORD-004049,2024-03-12,52.99,0.0,52.99,Email
ORD-004050,2024-03-12,71.55,16.08,55.47,Google
ORD-004051,2024-03-12,79.87,0.0,79.87,Meta
ORD-004052,2024-03-12,81.96,0.0,81.96,TikTok
ORD-004053,2024-03-12,37.43,7.91,29.52,Meta
ORD-004054,2024-03-12,98.23,0.0,98.23,Meta
ORD-004055,2024-03-12,53.41,0.0,53.41,Google
ORD-004056,2024-03-12,68.39,0.0,68.39,TikTok
ORD-004057,2024-03-12,26.17,0.0,26.17,Direct
ORD-004058,2024-03-12,36.35,0.0,36.35,Direct
ORD-004059,2024-03-12,71.55,0.0,71.55,Email
ORD-004060,2024-03-12,35.74,0.0,35.74,Direct
ORD-004061,2024-03-12,73.54,0.0,73.54,Microsoft
ORD-004062,2024-03-12,79.55,0.0,79.55,Google
ORD-004063,2024-03-12,75.13,0.0,75.13,Email
ORD-004064,2024-03-12,70.46,0.0,70.46,Meta
ORD-004065,2024-03-12,75.05,0.0,75.05,Meta
ORD-004066,2024-03-12,55.98,0.0,55.98,Google
ORD-004067,2024-03-12,66.45,0.0,66.45,Meta
ORD-004068,2024-03-12,86.19,0.0,86.19,Direct
ORD-004069,2024-03-12,57.35,0.0,57.35,Meta
ORD-004070,2024-03-12,36.8,0.0,36.8,Meta
ORD-004071,2024-03-12,75.6,0.0,75.6,Meta
ORD-004072,2024-03-12,44.85,0.0,44.85,Meta
ORD-004073,2024-03-12,83.53,0.0,83.53,TikTok
ORD-004074,2024-03-12,71.75,0.0,71.75,Meta
ORD-004075,2024-03-12,51.92,0.0,51.92,Google
ORD-004076,2024-03-12,111.68,0.0,111.68,Direct
ORD-004077,2024-03-12,63.15,51.56,11.59,Google
ORD-004078,2024-03-12,60.09,0.0,60.09,Meta
ORD-004079,2024-03-12,76.57,0.0,76.57,Meta
ORD-004080,2024-03-12,81.84,0.0,81.84,Meta
ORD-004081,2024-03-12,68.54,0.0,68.54,Email
ORD-004082,2024-03-13,50.7,0.0,50.7,Google
ORD-004083,2024-03-13,65.75,29.77,35.98,Google
ORD-004084,2024-03-13,87.86,0.0,87.86,Email
ORD-004085,2024-03-13,80.14,0.0,80.14,Meta
ORD-004086,2024-03-13,80.58,0.0,80.58,Google
ORD-004087,2024-03-13,78.34,0.0,78.34,Google
ORD-004088,2024-03-13,48.1,0.0,48.1,Microsoft
ORD-004089,2024-03-13,64.05,0.0,64.05,TikTok
ORD-004090,2024-03-13,68.29,0.0,68.29,TikTok
ORD-004091,2024-03-13,47.69,0.0,47.69,Microsoft
ORD-004092,2024-03-13,97.37,0.0,97.37,Meta
ORD-004093,2024-03-13,79.71,0.0,79.71,Meta
ORD-004094,2024-03-13,68.38,0.0,68.38,Google
ORD-004095,2024-03-13,70.42,0.0,70.42,TikTok
ORD-004096,2024-03-13,70.4,0.0,70.4,Google
ORD-004097,2024-03-13,97.52,0.0,97.52,Meta
ORD-004098,2024-03-13,80.74,0.0,80.74,TikTok
ORD-004099,2024-03-13,67.43,0.0,67.43,Email
ORD-004100,2024-03-13,90.96,38.94,52.02,TikTok
ORD-004101,2024-03-13,65.65,0.0,65.65,Google
ORD-004102,2024-03-13,74.07,0.0,74.07,TikTok
ORD-004103,2024-03-13,78.31,0.0,78.31,Google
ORD-004104,2024-03-13,63.99,0.0,63.99,Email
ORD-004105,2024-03-13,55.3,35.08,20.22,Meta
ORD-004106,2024-03-13,81.56,0.0,81.56,Google
ORD-004107,2024-03-13,89.6,0.0,89.6,Direct
ORD-004108,2024-03-13,35.74,0.0,35.74,Microsoft
ORD-004109,2024-03-13,65.15,0.0,65.15,TikTok
ORD-004110,2024-03-13,59.13,0.0,59.13,Google
ORD-004111,2024-03-13,59.92,0.0,59.92,Meta
ORD-004112,2024-03-13,51.24,0.0,51.24,Google
ORD-004113,2024-03-13,48.16,0.0,48.16,Direct
ORD-004114,2024-03-13,58.01,27.76,30.25,Microsoft
ORD-004115,2024-03-13,47.6,28.74,18.86,Google
ORD-004116,2024-03-13,64.47,21.68,42.79,Email
ORD-004117,2024-03-13,48.24,0.0,48.24,Meta
ORD-004118,2024-03-13,48.63,0.0,48.63,Direct
ORD-004119,2024-03-13,74.89,0.0,74.89,Meta
ORD-004120,2024-03-13,72.67,0.0,72.67,Direct
ORD-004121,2024-03-13,83.38,0.0,83.38,Google
ORD-004122,2024-03-13,63.54,0.0,63.54,Email
ORD-004123,2024-03-13,44.04,0.0,44.04,Meta
ORD-004124,2024-03-13,86.25,0.0,86.25,Meta
ORD-004125,2024-03-14,57.15,0.0,57.15,Meta
ORD-004126,2024-03-14,68.89,0.0,68.89,Direct
ORD-004127,2024-03-14,62.95,0.0,62.95,Meta
ORD-004128,2024-03-14,57.12,0.0,57.12,Meta
ORD-004129,2024-03-14,72.11,0.0,72.11,Google
ORD-004130,2024-03-14,93.96,0.0,93.96,Microsoft
ORD-004131,2024-03-14,64.68,23.98,40.7,Google
ORD-004132,2024-03-14,90.95,0.0,90.95,Meta
ORD-004133,2024-03-14,70.33,0.0,70.33,TikTok
ORD-004134,2024-03-14,103.87,0.0,103.87,Google
ORD-004135,2024-03-14,43.89,0.0,43.89,Email
ORD-004136,2024-03-14,90.79,0.0,90.79,TikTok
ORD-004137,2024-03-14,59.54,46.49,13.05,Microsoft
ORD-004138,2024-03-14,87.6,0.0,87.6,Google
ORD-004139,2024-03-14,59.03,0.0,59.03,Email
ORD-004140,2024-03-14,52.65,0.0,52.65,Google
ORD-004141,2024-03-14,48.86,0.0,48.86,Microsoft
ORD-004142,2024-03-14,74.83,0.0,74.83,Google
ORD-004143,2024-03-14,53.59,0.0,53.59,TikTok
ORD-004144,2024-03-14,54.72,0.0,54.72,Meta
ORD-004145,2024-03-14,46.34,0.0,46.34,Meta
ORD-004146,2024-03-14,109.81,0.0,109.81,Meta
ORD-004147,2024-03-14,41.55,0.0,41.55,Meta
ORD-004148,2024-03-14,85.7,0.0,85.7,Meta
ORD-004149,2024-03-14,52.97,0.0,52.97,Google
ORD-004150,2024-03-14,68.36,0.0,68.36,TikTok
ORD-004151,2024-03-14,56.98,0.0,56.98,TikTok
ORD-004152,2024-03-14,73.94,0.0,73.94,TikTok
ORD-004153,2024-03-14,66.47,0.0,66.47,Google
ORD-004154,2024-03-14,87.77,0.0,87.77,Meta
ORD-004155,2024-03-14,82.79,0.0,82.79,Direct
ORD-004156,2024-03-14,96.98,0.0,96.98,Email
ORD-004157,2024-03-14,50.46,0.0,50.46,Meta
ORD-004158,2024-03-14,89.15,0.0,89.15,Direct
ORD-004159,2024-03-14,72.66,0.0,72.66,Meta
ORD-004160,2024-03-14,62.68,0.0,62.68,Direct
ORD-004161,2024-03-14,97.76,0.0,97.76,Meta
ORD-004162,2024-03-14,54.92,0.0,54.92,Microsoft
ORD-004163,2024-03-14,76.11,0.0,76.11,Google
ORD-004164,2024-03-14,72.08,0.0,72.08,TikTok
ORD-004165,2024-03-14,57.0,40.96,16.04,Google
ORD-004166,2024-03-14,71.8,0.0,71.8,Meta
ORD-004167,2024-03-14,93.5,0.0,93.5,Meta
ORD-004168,2024-03-14,62.18,0.0,62.18,Google
ORD-004169,2024-03-14,79.29,0.0,79.29,Google
ORD-004170,2024-03-14,74.19,0.0,74.19,Microsoft
ORD-004171,2024-03-14,29.97,0.0,29.97,Meta
ORD-004172,2024-03-14,96.95,0.0,96.95,Email
ORD-004173,2024-03-14,59.92,0.0,59.92,Google
ORD-004174,2024-03-14,65.04,0.0,65.04,Meta
ORD-004175,2024-03-14,93.23,0.0,93.23,Email
ORD-004176,2024-03-14,78.1,0.0,78.1,Meta
ORD-004177,2024-03-14,79.65,0.0,79.65,Email
ORD-004178,2024-03-14,81.35,0.0,81.35,Direct
ORD-004179,2024-03-14,96.92,0.0,96.92,Google
ORD-004180,2024-03-14,67.31,0.0,67.31,TikTok
ORD-004181,2024-03-14,99.84,0.0,99.84,Email
ORD-004182,2024-03-14,67.29,0.0,67.29,Google
ORD-004183,2024-03-14,74.43,0.0,74.43,TikTok
ORD-004184,2024-03-14,101.43,0.0,101.43,Email
ORD-004185,2024-03-14,74.8,38.01,36.79,TikTok
ORD-004186,2024-03-15,86.09,0.0,86.09,Email
ORD-004187,2024-03-15,65.05,0.0,65.05,Meta
ORD-004188,2024-03-15,74.31,0.0,74.31,Google
ORD-004189,2024-03-15,69.51,0.0,69.51,TikTok
ORD-004190,2024-03-15,73.24,0.0,73.24,Email
ORD-004191,2024-03-15,71.86,0.0,71.86,Meta
ORD-004192,2024-03-15,83.28,0.0,83.28,Email
ORD-004193,2024-03-15,72.71,0.0,72.71,TikTok
ORD-004194,2024-03-15,92.31,0.0,92.31,Direct
ORD-004195,2024-03-15,81.27,0.0,81.27,Google
ORD-004196,2024-03-15,66.35,0.0,66.35,Direct
ORD-004197,2024-03-15,121.37,0.0,121.37,Google
ORD-004198,2024-03-15,50.25,0.0,50.25,Meta
ORD-004199,2024-03-15,78.27,0.0,78.27,Email
ORD-004200,2024-03-15,55.89,0.0,55.89,Direct
ORD-004201,2024-03-15,79.05,0.0,79.05,Email
ORD-004202,2024-03-15,69.27,0.0,69.27,Email
ORD-004203,2024-03-15,37.17,0.0,37.17,TikTok
ORD-004204,2024-03-15,57.72,0.0,57.72,Email
ORD-004205,2024-03-15,50.11,0.0,50.11,Google
ORD-004206,2024-03-15,56.15,0.0,56.15,Meta
ORD-004207,2024-03-15,41.66,0.0,41.66,Email
ORD-004208,2024-03-15,63.85,0.0,63.85,Google
ORD-004209,2024-03-15,72.38,0.0,72.38,Meta
ORD-004210,2024-03-15,56.44,0.0,56.44,TikTok
ORD-004211,2024-03-15,76.02,0.0,76.02,Google
ORD-004212,2024-03-15,85.11,0.0,85.11,Microsoft
ORD-004213,2024-03-15,51.91,0.0,51.91,Google
ORD-004214,2024-03-15,74.29,0.0,74.29,Meta
ORD-004215,2024-03-15,101.5,0.0,101.5,Google
ORD-004216,2024-03-15,88.8,43.35,45.45,Meta
ORD-004217,2024-03-15,33.63,0.0,33.63,Google
ORD-004218,2024-03-15,78.95,0.0,78.95,Email
ORD-004219,2024-03-15,86.17,0.0,86.17,Google
ORD-004220,2024-03-15,40.47,0.0,40.47,Meta
ORD-004221,2024-03-15,58.17,0.0,58.17,Email
ORD-004222,2024-03-15,77.56,0.0,77.56,Google
ORD-004223,2024-03-15,38.85,0.0,38.85,Direct
ORD-004224,2024-03-15,59.05,0.0,59.05,Email
ORD-004225,2024-03-15,39.73,0.0,39.73,TikTok
ORD-004226,2024-03-15,85.88,0.0,85.88,Meta
ORD-004227,2024-03-15,54.84,0.0,54.84,Meta
ORD-004228,2024-03-15,70.99,0.0,70.99,Direct
ORD-004229,2024-03-15,71.26,0.0,71.26,TikTok
ORD-004230,2024-03-15,78.31,0.0,78.31,Google
ORD-004231,2024-03-15,96.22,36.07,60.15,Google
ORD-004232,2024-03-15,68.33,0.0,68.33,Meta
ORD-004233,2024-03-15,74.68,0.0,74.68,Google
ORD-004234,2024-03-15,79.06,76.21,2.85,Google
ORD-004235,2024-03-15,74.51,0.0,74.51,Microsoft
ORD-004236,2024-03-15,39.81,0.0,39.81,Microsoft
ORD-004237,2024-03-15,67.21,56.98,10.23,Meta
ORD-004238,2024-03-15,48.64,0.0,48.64,Email
ORD-004239,2024-03-16,64.64,0.0,64.64,Email
ORD-004240,2024-03-16,30.8,0.0,30.8,Email
ORD-004241,2024-03-16,82.74,0.0,82.74,Email
ORD-004242,2024-03-16,72.73,0.0,72.73,Google
ORD-004243,2024-03-16,76.86,0.0,76.86,Direct
ORD-004244,2024-03-16,73.55,70.52,3.03,Email
ORD-004245,2024-03-16,95.34,0.0,95.34,Direct
ORD-004246,2024-03-16,77.6,0.0,77.6,Google
ORD-004247,2024-03-16,80.03,0.0,80.03,Google
ORD-004248,2024-03-16,92.31,0.0,92.31,Google
ORD-004249,2024-03-16,73.1,0.0,73.1,Microsoft
ORD-004250,2024-03-16,55.51,0.0,55.51,TikTok
ORD-004251,2024-03-16,72.0,0.0,72.0,Google
ORD-004252,2024-03-16,74.55,0.0,74.55,Microsoft
ORD-004253,2024-03-16,68.53,0.0,68.53,Direct
ORD-004254,2024-03-16,77.84,0.0,77.84,Email
ORD-004255,2024-03-16,76.23,0.0,76.23,Microsoft
ORD-004256,2024-03-16,61.16,0.0,61.16,Meta
ORD-004257,2024-03-16,57.28,0.0,57.28,Meta
ORD-004258,2024-03-16,48.92,0.0,48.92,Meta
ORD-004259,2024-03-16,96.36,0.0,96.36,Direct
ORD-004260,2024-03-16,76.33,0.0,76.33,Direct
ORD-004261,2024-03-16,54.91,0.0,54.91,Meta
ORD-004262,2024-03-16,88.06,0.0,88.06,Direct
ORD-004263,2024-03-16,47.57,0.0,47.57,Google
ORD-004264,2024-03-16,63.83,0.0,63.83,Email
ORD-004265,2024-03-16,72.96,0.0,72.96,Meta
ORD-004266,2024-03-16,57.34,0.0,57.34,Direct
ORD-004267,2024-03-16,86.72,0.0,86.72,Email
ORD-004268,2024-03-16,65.54,0.0,65.54,Meta
ORD-004269,2024-03-16,63.12,0.0,63.12,Google
ORD-004270,2024-03-16,59.85,0.0,59.85,Google
ORD-004271,2024-03-16,96.75,0.0,96.75,Email
ORD-004272,2024-03-16,48.56,0.0,48.56,Meta
ORD-004273,2024-03-16,56.85,0.0,56.85,Meta
ORD-004274,2024-03-16,46.33,0.0,46.33,Direct
ORD-004275,2024-03-16,94.76,0.0,94.76,Email
ORD-004276,2024-03-16,85.19,60.29,24.9,Meta
ORD-004277,2024-03-16,65.37,45.28,20.09,Google
ORD-004278,2024-03-16,90.73,0.0,90.73,Google
ORD-004279,2024-03-16,81.99,45.86,36.13,Meta
ORD-004280,2024-03-16,44.41,0.0,44.41,Meta
ORD-004281,2024-03-16,101.87,0.0,101.87,Email
ORD-004282,2024-03-16,80.22,0.0,80.22,Google
ORD-004283,2024-03-16,97.19,0.0,97.19,TikTok
ORD-004284,2024-03-16,76.54,0.0,76.54,Meta
ORD-004285,2024-03-16,92.57,0.0,92.57,Microsoft
ORD-004286,2024-03-16,67.95,0.0,67.95,TikTok
ORD-004287,2024-03-16,68.11,0.0,68.11,Email
ORD-004288,2024-03-16,77.2,0.0,77.2,Google
ORD-004289,2024-03-16,59.64,0.0,59.64,Email
ORD-004290,2024-03-16,37.99,0.0,37.99,Meta
ORD-004291,2024-03-16,57.76,0.0,57.76,Meta
ORD-004292,2024-03-16,98.14,0.0,98.14,Google
ORD-004293,2024-03-16,88.46,0.0,88.46,Email
ORD-004294,2024-03-17,73.59,0.0,73.59,Google
ORD-004295,2024-03-17,67.07,0.0,67.07,Google
ORD-004296,2024-03-17,32.85,0.0,32.85,Meta
ORD-004297,2024-03-17,56.84,0.0,56.84,Email
ORD-004298,2024-03-17,58.05,0.0,58.05,Google
ORD-004299,2024-03-17,32.07,0.0,32.07,Meta
ORD-004300,2024-03-17,54.22,0.0,54.22,Meta
ORD-004301,2024-03-17,60.59,0.0,60.59,Email
ORD-004302,2024-03-17,33.63,0.0,33.63,Meta
ORD-004303,2024-03-17,63.54,0.0,63.54,Microsoft
ORD-004304,2024-03-17,47.28,0.0,47.28,Google
ORD-004305,2024-03-17,43.29,0.0,43.29,Meta
ORD-004306,2024-03-17,62.71,0.0,62.71,TikTok
ORD-004307,2024-03-17,77.82,0.0,77.82,Meta
ORD-004308,2024-03-17,49.03,0.0,49.03,Meta
ORD-004309,2024-03-17,60.8,0.0,60.8,Email
ORD-004310,2024-03-17,79.03,0.0,79.03,Meta
ORD-004311,2024-03-17,81.93,0.0,81.93,Direct
ORD-004312,2024-03-17,57.28,0.0,57.28,Meta
ORD-004313,2024-03-17,74.14,0.0,74.14,Direct
ORD-004314,2024-03-17,95.36,0.0,95.36,Meta
ORD-004315,2024-03-17,70.05,34.01,36.04,Meta
ORD-004316,2024-03-17,76.05,0.0,76.05,Microsoft
ORD-004317,2024-03-17,72.21,0.0,72.21,Email
ORD-004318,2024-03-17,37.44,0.0,37.44,TikTok
ORD-004319,2024-03-17,66.64,0.0,66.64,Google
ORD-004320,2024-03-17,49.04,0.0,49.04,Email
ORD-004321,2024-03-17,55.91,12.74,43.17,TikTok
ORD-004322,2024-03-17,65.08,0.0,65.08,Meta
ORD-004323,2024-03-17,45.13,0.0,45.13,Google
ORD-004324,2024-03-17,90.04,0.0,90.04,Google
ORD-004325,2024-03-17,118.75,0.0,118.75,Google
ORD-004326,2024-03-17,22.25,0.0,22.25,Meta
ORD-004327,2024-03-17,50.96,0.0,50.96,TikTok
ORD-004328,2024-03-17,86.54,0.0,86.54,Meta
ORD-004329,2024-03-17,12.0,3.24,8.76,TikTok
ORD-004330,2024-03-17,78.35,0.0,78.35,Direct
ORD-004331,2024-03-17,90.84,0.0,90.84,Meta
ORD-004332,2024-03-17,48.87,23.99,24.88,Meta
ORD-004333,2024-03-17,57.3,0.0,57.3,Email
ORD-004334,2024-03-17,93.08,0.0,93.08,TikTok
ORD-004335,2024-03-17,53.54,0.0,53.54,Meta
ORD-004336,2024-03-17,37.24,0.0,37.24,Email
ORD-004337,2024-03-17,52.84,0.0,52.84,Google
ORD-004338,2024-03-17,86.68,0.0,86.68,Google
ORD-004339,2024-03-17,66.64,27.17,39.47,Meta
ORD-004340,2024-03-17,75.73,0.0,75.73,Meta
ORD-004341,2024-03-17,83.03,0.0,83.03,Email
ORD-004342,2024-03-17,45.09,0.0,45.09,Google
ORD-004343,2024-03-17,40.72,0.0,40.72,Meta
ORD-004344,2024-03-17,59.32,0.0,59.32,Meta
ORD-004345,2024-03-17,79.22,0.0,79.22,Direct
ORD-004346,2024-03-17,37.58,0.0,37.58,Microsoft
ORD-004347,2024-03-17,75.57,0.0,75.57,Email
ORD-004348,2024-03-17,86.79,0.0,86.79,Direct
ORD-004349,2024-03-17,66.9,0.0,66.9,Direct
ORD-004350,2024-03-17,75.18,0.0,75.18,Meta
ORD-004351,2024-03-17,33.51,21.24,12.27,Direct
ORD-004352,2024-03-17,52.33,25.98,26.35,Direct
ORD-004353,2024-03-17,59.33,0.0,59.33,Email
ORD-004354,2024-03-18,53.27,0.0,53.27,Direct
ORD-004355,2024-03-18,84.19,51.15,33.04,Email
ORD-004356,2024-03-18,70.18,0.0,70.18,Meta
ORD-004357,2024-03-18,82.3,0.0,82.3,Meta
ORD-004358,2024-03-18,70.82,55.77,15.05,Meta
ORD-004359,2024-03-18,91.77,0.0,91.77,Meta
ORD-004360,2024-03-18,85.34,0.0,85.34,Email
ORD-004361,2024-03-18,61.12,51.71,9.41,Meta
ORD-004362,2024-03-18,78.58,0.0,78.58,Meta
ORD-004363,2024-03-18,69.6,0.0,69.6,Meta
ORD-004364,2024-03-18,101.36,0.0,101.36,Meta
ORD-004365,2024-03-18,68.31,0.0,68.31,Google
ORD-004366,2024-03-18,49.56,0.0,49.56,Microsoft
ORD-004367,2024-03-18,49.76,0.0,49.76,Google
ORD-004368,2024-03-18,88.77,0.0,88.77,Google
ORD-004369,2024-03-18,81.35,0.0,81.35,Meta
ORD-004370,2024-03-18,72.43,0.0,72.43,Meta
ORD-004371,2024-03-18,95.55,0.0,95.55,TikTok
ORD-004372,2024-03-18,61.06,0.0,61.06,Google
ORD-004373,2024-03-18,91.77,0.0,91.77,Google
ORD-004374,2024-03-18,97.01,0.0,97.01,Direct
ORD-004375,2024-03-18,59.93,0.0,59.93,Direct
ORD-004376,2024-03-18,69.08,0.0,69.08,Meta
ORD-004377,2024-03-18,34.95,0.0,34.95,Meta
ORD-004378,2024-03-18,56.47,0.0,56.47,Direct
ORD-004379,2024-03-18,59.61,0.0,59.61,Email
ORD-004380,2024-03-18,57.3,0.0,57.3,Google
ORD-004381,2024-03-18,66.86,0.0,66.86,TikTok
ORD-004382,2024-03-18,63.89,0.0,63.89,Meta
ORD-004383,2024-03-18,58.58,57.56,1.02,Meta
ORD-004384,2024-03-18,90.42,0.0,90.42,Meta
ORD-004385,2024-03-18,56.52,0.0,56.52,Meta
ORD-004386,2024-03-18,76.53,0.0,76.53,Meta
ORD-004387,2024-03-18,41.0,0.0,41.0,Meta
ORD-004388,2024-03-18,48.58,0.0,48.58,Email
ORD-004389,2024-03-18,43.73,0.0,43.73,Email
ORD-004390,2024-03-18,44.0,0.0,44.0,Meta
ORD-004391,2024-03-18,70.7,66.75,3.95,Direct
ORD-004392,2024-03-18,41.83,0.0,41.83,Email
ORD-004393,2024-03-18,46.35,0.0,46.35,TikTok
ORD-004394,2024-03-18,54.28,0.0,54.28,Meta
ORD-004395,2024-03-18,89.37,0.0,89.37,Microsoft
ORD-004396,2024-03-18,83.9,0.0,83.9,Microsoft
ORD-004397,2024-03-18,70.14,0.0,70.14,Google
ORD-004398,2024-03-18,64.83,0.0,64.83,Meta
ORD-004399,2024-03-18,63.55,0.0,63.55,TikTok
ORD-004400,2024-03-18,70.57,0.0,70.57,Google
ORD-004401,2024-03-18,69.18,51.93,17.25,Google
ORD-004402,2024-03-18,89.99,0.0,89.99,Direct
ORD-004403,2024-03-18,52.51,0.0,52.51,Direct
ORD-004404,2024-03-18,68.48,0.0,68.48,Direct
ORD-004405,2024-03-18,56.73,52.27,4.46,Meta
ORD-004406,2024-03-18,57.74,53.85,3.89,Email
ORD-004407,2024-03-18,45.27,0.0,45.27,Direct
ORD-004408,2024-03-18,96.05,27.93,68.12,Meta
ORD-004409,2024-03-18,103.38,68.04,35.34,Meta
ORD-004410,2024-03-18,77.33,0.0,77.33,Meta
ORD-004411,2024-03-18,44.9,0.0,44.9,Google
ORD-004412,2024-03-18,50.48,0.0,50.48,Meta
ORD-004413,2024-03-18,58.17,35.45,22.72,Direct
ORD-004414,2024-03-18,79.84,0.0,79.84,Email
ORD-004415,2024-03-19,63.11,48.14,14.97,Google
ORD-004416,2024-03-19,59.2,0.0,59.2,Email
ORD-004417,2024-03-19,80.49,0.0,80.49,Meta
ORD-004418,2024-03-19,64.41,0.0,64.41,Google
ORD-004419,2024-03-19,65.28,0.0,65.28,TikTok
ORD-004420,2024-03-19,83.3,0.0,83.3,Meta
ORD-004421,2024-03-19,49.18,0.0,49.18,Direct
ORD-004422,2024-03-19,85.59,0.0,85.59,Email
ORD-004423,2024-03-19,81.82,0.0,81.82,TikTok
ORD-004424,2024-03-19,63.32,0.0,63.32,Meta
ORD-004425,2024-03-19,40.14,0.0,40.14,Google
ORD-004426,2024-03-19,77.25,0.0,77.25,Google
ORD-004427,2024-03-19,44.14,0.0,44.14,Direct
ORD-004428,2024-03-19,63.93,0.0,63.93,Meta
ORD-004429,2024-03-19,55.3,0.0,55.3,TikTok
ORD-004430,2024-03-19,72.62,0.0,72.62,Google
ORD-004431,2024-03-19,48.8,0.0,48.8,Google
ORD-004432,2024-03-19,76.9,0.0,76.9,Google
ORD-004433,2024-03-19,81.04,0.0,81.04,TikTok
ORD-004434,2024-03-19,48.78,0.0,48.78,Meta
ORD-004435,2024-03-19,60.63,0.0,60.63,Direct
ORD-004436,2024-03-19,66.34,0.0,66.34,Meta
ORD-004437,2024-03-19,42.33,0.0,42.33,Meta
ORD-004438,2024-03-19,87.65,0.0,87.65,Email
ORD-004439,2024-03-19,67.09,0.0,67.09,Google
ORD-004440,2024-03-19,102.24,0.0,102.24,Meta
ORD-004441,2024-03-19,56.68,0.0,56.68,Direct
ORD-004442,2024-03-19,34.94,0.0,34.94,Email
ORD-004443,2024-03-19,93.9,0.0,93.9,Google
ORD-004444,2024-03-19,64.11,0.0,64.11,Google
ORD-004445,2024-03-19,51.37,0.0,51.37,Meta
ORD-004446,2024-03-19,63.71,0.0,63.71,Microsoft
ORD-004447,2024-03-19,52.22,0.0,52.22,Meta
ORD-004448,2024-03-19,74.17,0.0,74.17,Meta
ORD-004449,2024-03-19,40.53,0.0,40.53,Microsoft
ORD-004450,2024-03-19,50.15,12.65,37.5,Meta
ORD-004451,2024-03-19,99.88,0.0,99.88,Direct
ORD-004452,2024-03-19,43.53,34.05,9.48,Google
ORD-004453,2024-03-19,84.74,0.0,84.74,Meta
ORD-004454,2024-03-19,62.85,0.0,62.85,Google
ORD-004455,2024-03-19,78.39,0.0,78.39,Email
ORD-004456,2024-03-19,85.84,0.0,85.84,Meta
ORD-004457,2024-03-19,64.53,0.0,64.53,Meta
ORD-004458,2024-03-19,90.95,47.78,43.17,Meta
ORD-004459,2024-03-19,45.15,14.48,30.67,Microsoft
ORD-004460,2024-03-19,53.11,0.0,53.11,Google
ORD-004461,2024-03-19,57.97,0.0,57.97,Google
ORD-004462,2024-03-20,43.92,0.0,43.92,Direct
ORD-004463,2024-03-20,66.02,0.0,66.02,Email
ORD-004464,2024-03-20,63.31,0.0,63.31,Meta
ORD-004465,2024-03-20,64.63,0.0,64.63,Email
ORD-004466,2024-03-20,68.42,0.0,68.42,TikTok
